conoscere,"conoscere,conoscente,conoscendo,conosciuto,avere conosciuto,avendo conosciuto,avente conosciuto","conosco,conosci,conosce,conosciamo,conoscete,conoscono","conoscevo,conoscevi,conosceva,conoscevamo,conoscevate,conoscevano","conoscerò,conoscerai,conoscerà,conosceremo,conoscerete,conosceranno","conobbi,conoscesti,conobbe,conoscemmo,conosceste,conobbero","ho conosciuto,hai conosciuto,ha conosciuto,abbiamo conosciuto,avete conosciuto,hanno conosciuto","avevo conosciuto,avevi conosciuto,aveva conosciuto,avevamo conosciuto,avevate conosciuto,avevano conosciuto","avrò conosciuto,avrai conosciuto,avrà conosciuto,avremo conosciuto,avrete conosciuto,avranno conosciuto","ebbi conosciuto,avesti conosciuto,ebbe conosciuto,avemmo conosciuto,aveste conosciuto,ebbero conosciuto","conosca,conosca,conosca,conosciamo,conosciate,conoscano","abbia conosciuto,abbia conosciuto,abbia conosciuto,abbiamo conosciuto,abbiate conosciuto,abbiano conosciuto","conoscessi,conoscessi,conoscesse,conoscessimo,conosceste,conoscessero","avessi conosciuto,avessi conosciuto,avesse conosciuto,avessimo conosciuto,aveste conosciuto,avessero conosciuto","conoscerei,conosceresti,conoscerebbe,conosceremmo,conoscereste,conoscerebbero","avrei conosciuto,avresti conosciuto,avrebbe conosciuto,avremmo conosciuto,avreste conosciuto,avrebbero conosciuto","conosci,conosca,conosciamo,conoscete,conoscano",
controllare,"controllare,controllante,controllando,controllato,avere controllato,avendo controllato,avente controllato","controllo,controlli,controlla,controlliamo,controllate,controllano","controllavo,controllavi,controllava,controllavamo,controllavate,controllavano","controllerò,controllerai,controllerà,controlleremo,controllerete,controlleranno","controllai,controllasti,controllò,controllammo,controllaste,controllarono","ho controllato,hai controllato,ha controllato,abbiamo controllato,avete controllato,hanno controllato","avevo controllato,avevi controllato,aveva controllato,avevamo controllato,avevate controllato,avevano controllato","avrò controllato,avrai controllato,avrà controllato,avremo controllato,avrete controllato,avranno controllato","ebbi controllato,avesti controllato,ebbe controllato,avemmo controllato,aveste controllato,ebbero controllato","controlli,controlli,controlli,controlliamo,controlliate,controllino","abbia controllato,abbia controllato,abbia controllato,abbiamo controllato,abbiate controllato,abbiano controllato","controllassi,controllassi,controllasse,controllassimo,controllaste,controllassero","avessi controllato,avessi controllato,avesse controllato,avessimo controllato,aveste controllato,avessero controllato","controllerei,controlleresti,controllerebbe,controlleremmo,controllereste,controllerebbero","avrei controllato,avresti controllato,avrebbe controllato,avremmo controllato,avreste controllato,avrebbero controllato","controlla,controlli,controlliamo,controllate,controllino",
correre,"correre,corrente,correndo,corso,avere corso; essere corso,avendo corso; essendo corso,avente corso; essente corso","corro,corri,corre,corriamo,correte,corrono","correvo,correvi,correva,correvamo,correvate,correvano","correrò,correrai,correrà,correremo,correrete,correranno","corsi,corresti,corse,corremmo,correste,corsero","ho corso; sono corso,hai corso; sei corso,ha corso; è corso,abbiamo corso; siamo corsi,avete corso; siete corsi,hanno corso; sono corsi","avevo corso; ero corso,avevi corso; eri corso,aveva corso; era corso,avevamo corso; eravamo corsi,avevate corso; eravate corsi,avevano corso; erano corsi","avrò corso; sarò corso,avrai corso; sarai corso,avrà corso; sarà corso,avremo corso; saremo corsi,avrete corso; sarete corsi,avranno corso; saranno corsi","ebbi corso; fui corso,avesti corso; fosti corso,ebbe corso; fu corso,avemmo corso; fummo corsi,aveste corso; foste corsi,ebbero corso; furono corsi","corra,corra,corra,corriamo,corriate,corrano","abbia corso; sia corso,abbia corso; sia corso,abbia corso; sia corso,abbiamo corso; siamo corsi,abbiate corso; siate corsi,abbiano corso; siano corsi","corressi,corressi,corresse,corressimo,correste,corressero","avessi corso; fossi corso,avessi corso; fossi corso,avesse corso; fosse corso,avessimo corso; fossimo corsi,aveste corso; foste corsi,avessero corso; fossero corsi","correrei,correresti,correrebbe,correremmo,correreste,correrebbero","avrei corso; sarei corso,avresti corso; saresti corso,avrebbe corso; sarebbe corso,avremmo corso; saremmo corsi,avreste corso; sareste corsi,avrebbero corso; sarebbero corsi","corri,corra,corriamo,correte,corrano",
costare,"costare,costante,costando,costato,essere costato,essendo costato,essente costato","costo,costi,costa,costiamo,costate,costano","costavo,costavi,costava,costavamo,costavate,costavano","costerò,costerai,costerà,costeremo,costerete,costeranno","costai,costasti,costò,costammo,costaste,costarono","sono costato,sei costato,è costato,siamo costati,siete costati,sono costati","ero costato,eri costato,era costato,eravamo costati,eravate costati,erano costati","sarò costato,sarai costato,sarà costato,saremo costati,sarete costati,saranno costati","fui costato,fosti costato,fu costato,fummo costati,foste costati,furono costati","costi,costi,costi,costiamo,costiate,costino","sia costato,sia costato,sia costato,siamo costati,siate costati,siano costati","costassi,costassi,costasse,costassimo,costaste,costassero","fossi costato,fossi costato,fosse costato,fossimo costati,foste costati,fossero costati","costerei,costeresti,costerebbe,costeremmo,costereste,costerebbero","sarei costato,saresti costato,sarebbe costato,saremmo costati,sareste costati,sarebbero costati","costa,costi,costiamo,costate,costino",
costruire,"costruire,costruente,costruendo,costruito; costrutto,avere costruito,avendo costruito,avente costruito","costruisco,costruisci,costruisce,costruiamo,costruite,costruiscono","costruivo,costruivi,costruiva,costruivamo,costruivate,costruivano","costruirò,costruirai,costruirà,costruiremo,costruirete,costruiranno","costrussi; costruii,costruisti,costrusse; costruì,costruimmo,costruiste,costrussero; costruirono","ho costruito,hai costruito,ha costruito,abbiamo costruito,avete costruito,hanno costruito","avevo costruito,avevi costruito,aveva costruito,avevamo costruito,avevate costruito,avevano costruito","avrò costruito,avrai costruito,avrà costruito,avremo costruito,avrete costruito,avranno costruito","ebbi costruito,avesti costruito,ebbe costruito,avemmo costruito,aveste costruito,ebbero costruito","costruisca,costruisca,costruisca,costruiamo,costruiate,costruiscano","abbia costruito,abbia costruito,abbia costruito,abbiamo costruito,abbiate costruito,abbiano costruito","costruissi,costruissi,costruisse,costruissimo,costruiste,costruissero","avessi costruito,avessi costruito,avesse costruito,avessimo costruito,aveste costruito,avessero costruito","costruirei,costruiresti,costruirebbe,costruiremmo,costruireste,costruirebbero","avrei costruito,avresti costruito,avrebbe costruito,avremmo costruito,avreste costruito,avrebbero costruito","costruisci,costruisca,costruiamo,costruite,costruiscano",
credere,"credere,credente,credendo,creduto,avere creduto,avendo creduto,avente creduto","credo,credi,crede,crediamo,credete,credono","credevo,credevi,credeva,credevamo,credevate,credevano","crederò,crederai,crederà,crederemo,crederete,crederanno","credei; credetti,credesti,credé; credette,credemmo,credeste,crederono; credettero","ho creduto,hai creduto,ha creduto,abbiamo creduto,avete creduto,hanno creduto","avevo creduto,avevi creduto,aveva creduto,avevamo creduto,avevate creduto,avevano creduto","avrò creduto,avrai creduto,avrà creduto,avremo creduto,avrete creduto,avranno creduto","ebbi creduto,avesti creduto,ebbe creduto,avemmo creduto,aveste creduto,ebbero creduto","creda,creda,creda,crediamo,crediate,credano","abbia creduto,abbia creduto,abbia creduto,abbiamo creduto,abbiate creduto,abbiano creduto","credessi,credessi,credesse,credessimo,credeste,credessero","avessi creduto,avessi creduto,avesse creduto,avessimo creduto,aveste creduto,avessero creduto","crederei,crederesti,crederebbe,crederemmo,credereste,crederebbero","avrei creduto,avresti creduto,avrebbe creduto,avremmo creduto,avreste creduto,avrebbero creduto","credi,creda,crediamo,credete,credano",
crescere,"crescere,crescente,crescendo,cresciuto,essere cresciuto,essendo cresciuto,essente cresciuto","cresco,cresci,cresce,cresciamo,crescete,crescono","crescevo,crescevi,cresceva,crescevamo,crescevate,crescevano","crescerò,crescerai,crescerà,cresceremo,crescerete,cresceranno","crebbi,crescesti,crebbe,crescemmo,cresceste,crebbero","sono cresciuto,sei cresciuto,è cresciuto,siamo cresciuti,siete cresciuti,sono cresciuti","ero cresciuto,eri cresciuto,era cresciuto,eravamo cresciuti,eravate cresciuti,erano cresciuti","sarò cresciuto,sarai cresciuto,sarà cresciuto,saremo cresciuti,sarete cresciuti,saranno cresciuti","fui cresciuto,fosti cresciuto,fu cresciuto,fummo cresciuti,foste cresciuti,furono cresciuti","cresca,cresca,cresca,cresciamo,cresciate,crescano","sia cresciuto,sia cresciuto,sia cresciuto,siamo cresciuti,siate cresciuti,siano cresciuti","crescessi,crescessi,crescesse,crescessimo,cresceste,crescessero","fossi cresciuto,fossi cresciuto,fosse cresciuto,fossimo cresciuti,foste cresciuti,fossero cresciuti","crescerei,cresceresti,crescerebbe,cresceremmo,crescereste,crescerebbero","sarei cresciuto,saresti cresciuto,sarebbe cresciuto,saremmo cresciuti,sareste cresciuti,sarebbero cresciuti","cresci,cresca,cresciamo,crescete,crescano",
cucinare,"cucinare,cucinante,cucinando,cucinato,avere cucinato,avendo cucinato,avente cucinato","cucino,cucini,cucina,cuciniamo,cucinate,cucinano","cucinavo,cucinavi,cucinava,cucinavamo,cucinavate,cucinavano","cucinerò,cucinerai,cucinerà,cucineremo,cucinerete,cucineranno","cucinai,cucinasti,cucinò,cucinammo,cucinaste,cucinarono","ho cucinato,hai cucinato,ha cucinato,abbiamo cucinato,avete cucinato,hanno cucinato","avevo cucinato,avevi cucinato,aveva cucinato,avevamo cucinato,avevate cucinato,avevano cucinato","avrò cucinato,avrai cucinato,avrà cucinato,avremo cucinato,avrete cucinato,avranno cucinato","ebbi cucinato,avesti cucinato,ebbe cucinato,avemmo cucinato,aveste cucinato,ebbero cucinato","cucini,cucini,cucini,cuciniamo,cuciniate,cucinino","abbia cucinato,abbia cucinato,abbia cucinato,abbiamo cucinato,abbiate cucinato,abbiano cucinato","cucinassi,cucinassi,cucinasse,cucinassimo,cucinaste,cucinassero","avessi cucinato,avessi cucinato,avesse cucinato,avessimo cucinato,aveste cucinato,avessero cucinato","cucinerei,cucineresti,cucinerebbe,cucineremmo,cucinereste,cucinerebbero","avrei cucinato,avresti cucinato,avrebbe cucinato,avremmo cucinato,avreste cucinato,avrebbero cucinato","cucina,cucini,cuciniamo,cucinate,cucinino",
dare,"dare,dante,dando,dato,avere dato,avendo dato,avente dato","do,dai,dà,diamo,date,dànno","davo,davi,dava,davamo,davate,davano","darò,darai,darà,daremo,darete,daranno","diedi; detti,desti,diede; dette; dètte,demmo,deste,diedero; dettero","ho dato,hai dato,ha dato,abbiamo dato,avete dato,hanno dato","avevo dato,avevi dato,aveva dato,avevamo dato,avevate dato,avevano dato","avrò dato,avrai dato,avrà dato,avremo dato,avrete dato,avranno dato","ebbi dato,avesti dato,ebbe dato,avemmo dato,aveste dato,ebbero dato","dia,dia,dia,diamo,diate,diano","abbia dato,abbia dato,abbia dato,abbiamo dato,abbiate dato,abbiano dato","dessi,dessi,desse,dessimo,deste,dessero","avessi dato,avessi dato,avesse dato,avessimo dato,aveste dato,avessero dato","darei,daresti,darebbe,daremmo,dareste,darebbero","avrei dato,avresti dato,avrebbe dato,avremmo dato,avreste dato,avrebbero dato","da'; dai,dia,diamo,date,diano",
decidere,"decidere,decidente,decidendo,deciso,avere deciso,avendo deciso,avente deciso","decido,decidi,decide,decidiamo,decidete,decidono","decidevo,decidevi,decideva,decidevamo,decidevate,decidevano","deciderò,deciderai,deciderà,decideremo,deciderete,decideranno","decisi,decidesti,decise,decidemmo,decideste,decisero","ho deciso,hai deciso,ha deciso,abbiamo deciso,avete deciso,hanno deciso","avevo deciso,avevi deciso,aveva deciso,avevamo deciso,avevate deciso,avevano deciso","avrò deciso,avrai deciso,avrà deciso,avremo deciso,avrete deciso,avranno deciso","ebbi deciso,avesti deciso,ebbe deciso,avemmo deciso,aveste deciso,ebbero deciso","decida,decida,decida,decidiamo,decidiate,decidano","abbia deciso,abbia deciso,abbia deciso,abbiamo deciso,abbiate deciso,abbiano deciso","decidessi,decidessi,decidesse,decidessimo,decideste,decidessero","avessi deciso,avessi deciso,avesse deciso,avessimo deciso,aveste deciso,avessero deciso","deciderei,decideresti,deciderebbe,decideremmo,decidereste,deciderebbero","avrei deciso,avresti deciso,avrebbe deciso,avremmo deciso,avreste deciso,avrebbero deciso","decidi,decida,decidiamo,decidete,decidano",
descrivere,"descrivere,descrivente,descrivendo,descritto,avere descritto,avendo descritto,avente descritto","descrivo,descrivi,descrive,descriviamo,descrivete,descrivono","descrivevo,descrivevi,descriveva,descrivevamo,descrivevate,descrivevano","descriverò,descriverai,descriverà,descriveremo,descriverete,descriveranno","descrissi,descrivesti,descrisse,descrivemmo,descriveste,descrissero","ho descritto,hai descritto,ha descritto,abbiamo descritto,avete descritto,hanno descritto","avevo descritto,avevi descritto,aveva descritto,avevamo descritto,avevate descritto,avevano descritto","avrò descritto,avrai descritto,avrà descritto,avremo descritto,avrete descritto,avranno descritto","ebbi descritto,avesti descritto,ebbe descritto,avemmo descritto,aveste descritto,ebbero descritto","descriva,descriva,descriva,descriviamo,descriviate,descrivano","abbia descritto,abbia descritto,abbia descritto,abbiamo descritto,abbiate descritto,abbiano descritto","descrivessi,descrivessi,descrivesse,descrivessimo,descriveste,descrivessero","avessi descritto,avessi descritto,avesse descritto,avessimo descritto,aveste descritto,avessero descritto","descriverei,descriveresti,descriverebbe,descriveremmo,descrivereste,descriverebbero","avrei descritto,avresti descritto,avrebbe descritto,avremmo descritto,avreste descritto,avrebbero descritto","descrivi,descriva,descriviamo,descrivete,descrivano",
dimenticare,"dimenticare,dimenticante,dimenticando,dimenticato,avere dimenticato,avendo dimenticato,avente dimenticato","dimentico,dimentichi,dimentica,dimentichiamo,dimenticate,dimenticano","dimenticavo,dimenticavi,dimenticava,dimenticavamo,dimenticavate,dimenticavano","dimenticherò,dimenticherai,dimenticherà,dimenticheremo,dimenticherete,dimenticheranno","dimenticai,dimenticasti,dimenticò,dimenticammo,dimenticaste,dimenticarono","ho dimenticato,hai dimenticato,ha dimenticato,abbiamo dimenticato,avete dimenticato,hanno dimenticato","avevo dimenticato,avevi dimenticato,aveva dimenticato,avevamo dimenticato,avevate dimenticato,avevano dimenticato","avrò dimenticato,avrai dimenticato,avrà dimenticato,avremo dimenticato,avrete dimenticato,avranno dimenticato","ebbi dimenticato,avesti dimenticato,ebbe dimenticato,avemmo dimenticato,aveste dimenticato,ebbero dimenticato","dimentichi,dimentichi,dimentichi,dimentichiamo,dimentichiate,dimentichino","abbia dimenticato,abbia dimenticato,abbia dimenticato,abbiamo dimenticato,abbiate dimenticato,abbiano dimenticato","dimenticassi,dimenticassi,dimenticasse,dimenticassimo,dimenticaste,dimenticassero","avessi dimenticato,avessi dimenticato,avesse dimenticato,avessimo dimenticato,aveste dimenticato,avessero dimenticato","dimenticherei,dimenticheresti,dimenticherebbe,dimenticheremmo,dimentichereste,dimenticherebbero","avrei dimenticato,avresti dimenticato,avrebbe dimenticato,avremmo dimenticato,avreste dimenticato,avrebbero dimenticato","dimentica,dimentichi,dimentichiamo,dimenticate,dimentichino",
dimostrare,"dimostrare,dimostrante,dimostrando,dimostrato,avere dimostrato,avendo dimostrato,avente dimostrato","dimostro,dimostri,dimostra,dimostriamo,dimostrate,dimostrano","dimostravo,dimostravi,dimostrava,dimostravamo,dimostravate,dimostravano","dimostrerò,dimostrerai,dimostrerà,dimostreremo,dimostrerete,dimostreranno","dimostrai,dimostrasti,dimostrò,dimostrammo,dimostraste,dimostrarono","ho dimostrato,hai dimostrato,ha dimostrato,abbiamo dimostrato,avete dimostrato,hanno dimostrato","avevo dimostrato,avevi dimostrato,aveva dimostrato,avevamo dimostrato,avevate dimostrato,avevano dimostrato","avrò dimostrato,avrai dimostrato,avrà dimostrato,avremo dimostrato,avrete dimostrato,avranno dimostrato","ebbi dimostrato,avesti dimostrato,ebbe dimostrato,avemmo dimostrato,aveste dimostrato,ebbero dimostrato","dimostri,dimostri,dimostri,dimostriamo,dimostriate,dimostrino","abbia dimostrato,abbia dimostrato,abbia dimostrato,abbiamo dimostrato,abbiate dimostrato,abbiano dimostrato","dimostrassi,dimostrassi,dimostrasse,dimostrassimo,dimostraste,dimostrassero","avessi dimostrato,avessi dimostrato,avesse dimostrato,avessimo dimostrato,aveste dimostrato,avessero dimostrato","dimostrerei,dimostreresti,dimostrerebbe,dimostreremmo,dimostrereste,dimostrerebbero","avrei dimostrato,avresti dimostrato,avrebbe dimostrato,avremmo dimostrato,avreste dimostrato,avrebbero dimostrato","dimostra,dimostri,dimostriamo,dimostrate,dimostrino",
dipingere,"dipingere; dipignere,dipingente,dipingendo,dipinto,avere dipinto,avendo dipinto,avente dipinto","dipingo,dipingi,dipinge,dipingiamo,dipingete,dipingono","dipingevo,dipingevi,dipingeva,dipingevamo,dipingevate,dipingevano","dipingerò,dipingerai,dipingerà,dipingeremo,dipingerete,dipingeranno","dipinsi,dipingesti,dipinse,dipingemmo,dipingeste,dipinsero","ho dipinto,hai dipinto,ha dipinto,abbiamo dipinto,avete dipinto,hanno dipinto","avevo dipinto,avevi dipinto,aveva dipinto,avevamo dipinto,avevate dipinto,avevano dipinto","avrò dipinto,avrai dipinto,avrà dipinto,avremo dipinto,avrete dipinto,avranno dipinto","ebbi dipinto,avesti dipinto,ebbe dipinto,avemmo dipinto,aveste dipinto,ebbero dipinto","dipinga,dipinga,dipinga,dipingiamo,dipingiate,dipingano","abbia dipinto,abbia dipinto,abbia dipinto,abbiamo dipinto,abbiate dipinto,abbiano dipinto","dipingessi,dipingessi,dipingesse,dipingessimo,dipingeste,dipingessero","avessi dipinto,avessi dipinto,avesse dipinto,avessimo dipinto,aveste dipinto,avessero dipinto","dipingerei,dipingeresti,dipingerebbe,dipingeremmo,dipingereste,dipingerebbero","avrei dipinto,avresti dipinto,avrebbe dipinto,avremmo dipinto,avreste dipinto,avrebbero dipinto","dipingi,dipinga,dipingiamo,dipingete,dipingano",
dire,"dire,dicente,dicendo,detto,avere detto,avendo detto,avente detto","dico,dici,dice,diciamo,dite,dicono","dicevo,dicevi,diceva,dicevamo,dicevate,dicevano","dirò,dirai,dirà,diremo,direte,diranno","dissi,dicesti,disse,dicemmo,diceste,dissero","ho detto,hai detto,ha detto,abbiamo detto,avete detto,hanno detto","avevo detto,avevi detto,aveva detto,avevamo detto,avevate detto,avevano detto","avrò detto,avrai detto,avrà detto,avremo detto,avrete detto,avranno detto","ebbi detto,avesti detto,ebbe detto,avemmo detto,aveste detto,ebbero detto","dica,dica,dica,diciamo,diciate,dicano","abbia detto,abbia detto,abbia detto,abbiamo detto,abbiate detto,abbiano detto","dicessi,dicessi,dicesse,dicessimo,diceste,dicessero","avessi detto,avessi detto,avesse detto,avessimo detto,aveste detto,avessero detto","direi,diresti,direbbe,diremmo,direste,direbbero","avrei detto,avresti detto,avrebbe detto,avremmo detto,avreste detto,avrebbero detto","di',dica,diciamo,dite,dicano",
disegnare,"disegnare,disegnante,disegnando,disegnato,avere disegnato,avendo disegnato,avente disegnato","disegno,disegni,disegna,disegniamo,disegnate,disegnano","disegnavo,disegnavi,disegnava,disegnavamo,disegnavate,disegnavano","disegnerò,disegnerai,disegnerà,disegneremo,disegnerete,disegneranno","disegnai,disegnasti,disegnò,disegnammo,disegnaste,disegnarono","ho disegnato,hai disegnato,ha disegnato,abbiamo disegnato,avete disegnato,hanno disegnato","avevo disegnato,avevi disegnato,aveva disegnato,avevamo disegnato,avevate disegnato,avevano disegnato","avrò disegnato,avrai disegnato,avrà disegnato,avremo disegnato,avrete disegnato,avranno disegnato","ebbi disegnato,avesti disegnato,ebbe disegnato,avemmo disegnato,aveste disegnato,ebbero disegnato","disegni,disegni,disegni,disegniamo,disegniate,disegnino","abbia disegnato,abbia disegnato,abbia disegnato,abbiamo disegnato,abbiate disegnato,abbiano disegnato","disegnassi,disegnassi,disegnasse,disegnassimo,disegnaste,disegnassero","avessi disegnato,avessi disegnato,avesse disegnato,avessimo disegnato,aveste disegnato,avessero disegnato","disegnerei,disegneresti,disegnerebbe,disegneremmo,disegnereste,disegnerebbero","avrei disegnato,avresti disegnato,avrebbe disegnato,avremmo disegnato,avreste disegnato,avrebbero disegnato","disegna,disegni,disegniamo,disegnate,disegnino",
diventare,"diventare; doventare,diventante,diventando,diventato,essere diventato,essendo diventato,essente diventato","divento,diventi,diventa,diventiamo,diventate,diventano","diventavo,diventavi,diventava,diventavamo,diventavate,diventavano","diventerò,diventerai,diventerà,diventeremo,diventerete,diventeranno","diventai,diventasti,diventò,diventammo,diventaste,diventarono","sono diventato,sei diventato,è diventato,siamo diventati,siete diventati,sono diventati","ero diventato,eri diventato,era diventato,eravamo diventati,eravate diventati,erano diventati","sarò diventato,sarai diventato,sarà diventato,saremo diventati,sarete diventati,saranno diventati","fui diventato,fosti diventato,fu diventato,fummo diventati,foste diventati,furono diventati","diventi,diventi,diventi,diventiamo,diventiate,diventino","sia diventato,sia diventato,sia diventato,siamo diventati,siate diventati,siano diventati","diventassi,diventassi,diventasse,diventassimo,diventaste,diventassero","fossi diventato,fossi diventato,fosse diventato,fossimo diventati,foste diventati,fossero diventati","diventerei,diventeresti,diventerebbe,diventeremmo,diventereste,diventerebbero","sarei diventato,saresti diventato,sarebbe diventato,saremmo diventati,sareste diventati,sarebbero diventati","diventa,diventi,diventiamo,diventate,diventino",
dormire,"dormire,dormente,dormendo,dormito,avere dormito,avendo dormito,avente dormito","dormo,dormi,dorme,dormiamo,dormite,dormono","dormivo,dormivi,dormiva,dormivamo,dormivate,dormivano","dormirò,dormirai,dormirà,dormiremo,dormirete,dormiranno","dormii,dormisti,dormì,dormimmo,dormiste,dormirono","ho dormito,hai dormito,ha dormito,abbiamo dormito,avete dormito,hanno dormito","avevo dormito,avevi dormito,aveva dormito,avevamo dormito,avevate dormito,avevano dormito","avrò dormito,avrai dormito,avrà dormito,avremo dormito,avrete dormito,avranno dormito","ebbi dormito,avesti dormito,ebbe dormito,avemmo dormito,aveste dormito,ebbero dormito","dorma,dorma,dorma,dormiamo,dormiate,dormano","abbia dormito,abbia dormito,abbia dormito,abbiamo dormito,abbiate dormito,abbiano dormito","dormissi,dormissi,dormisse,dormissimo,dormiste,dormissero","avessi dormito,avessi dormito,avesse dormito,avessimo dormito,aveste dormito,avessero dormito","dormirei,dormiresti,dormirebbe,dormiremmo,dormireste,dormirebbero","avrei dormito,avresti dormito,avrebbe dormito,avremmo dormito,avreste dormito,avrebbero dormito","dormi,dorma,dormiamo,dormite,dormano",
dovere,"dovere,dovente,dovendo,dovuto,avere dovuto,avendo dovuto,avente dovuto","devo; debbo,devi,deve,dobbiamo,dovete,devono; debbono","dovevo,dovevi,doveva,dovevamo,dovevate,dovevano","dovrò,dovrai,dovrà,dovremo,dovrete,dovranno","dovei; dovetti,dovesti,dové; dovette,dovemmo,doveste,doverono; dovettero","ho dovuto,hai dovuto,ha dovuto,abbiamo dovuto,avete dovuto,hanno dovuto","avevo dovuto,avevi dovuto,aveva dovuto,avevamo dovuto,avevate dovuto,avevano dovuto","avrò dovuto,avrai dovuto,avrà dovuto,avremo dovuto,avrete dovuto,avranno dovuto","ebbi dovuto,avesti dovuto,ebbe dovuto,avemmo dovuto,aveste dovuto,ebbero dovuto","debba,debba,debba,dobbiamo,dobbiate,debbano","abbia dovuto,abbia dovuto,abbia dovuto,abbiamo dovuto,abbiate dovuto,abbiano dovuto","dovessi,dovessi,dovesse,dovessimo,doveste,dovessero","avessi dovuto,avessi dovuto,avesse dovuto,avessimo dovuto,aveste dovuto,avessero dovuto","dovrei,dovresti,dovrebbe,dovremmo,dovreste,dovrebbero","avrei dovuto,avresti dovuto,avrebbe dovuto,avremmo dovuto,avreste dovuto,avrebbero dovuto","devi,debba,dobbiamo,dovete,debbano",
entrare,"entrare,entrante,entrando,entrato,essere entrato,essendo entrato,essente entrato","entro,entri,entra,entriamo,entrate,entrano","entravo,entravi,entrava,entravamo,entravate,entravano","entrerò,entrerai,entrerà,entreremo,entrerete,entreranno","entrai,entrasti,entrò,entrammo,entraste,entrarono","sono entrato,sei entrato,è entrato,siamo entrati,siete entrati,sono entrati","ero entrato,eri entrato,era entrato,eravamo entrati,eravate entrati,erano entrati","sarò entrato,sarai entrato,sarà entrato,saremo entrati,sarete entrati,saranno entrati","fui entrato,fosti entrato,fu entrato,fummo entrati,foste entrati,furono entrati","entri,entri,entri,entriamo,entriate,entrino","sia entrato,sia entrato,sia entrato,siamo entrati,siate entrati,siano entrati","entrassi,entrassi,entrasse,entrassimo,entraste,entrassero","fossi entrato,fossi entrato,fosse entrato,fossimo entrati,foste entrati,fossero entrati","entrerei,entreresti,entrerebbe,entreremmo,entrereste,entrerebbero","sarei entrato,saresti entrato,sarebbe entrato,saremmo entrati,sareste entrati,sarebbero entrati","entra,entri,entriamo,entrate,entrino",
esercitare,"esercitare,esercitante,esercitando,esercitato,avere esercitato,avendo esercitato,avente esercitato","esercito,eserciti,esercita,esercitiamo,esercitate,esercitano","esercitavo,esercitavi,esercitava,esercitavamo,esercitavate,esercitavano","eserciterò,eserciterai,eserciterà,eserciteremo,eserciterete,eserciteranno","esercitai,esercitasti,esercitò,esercitammo,esercitaste,esercitarono","ho esercitato,hai esercitato,ha esercitato,abbiamo esercitato,avete esercitato,hanno esercitato","avevo esercitato,avevi esercitato,aveva esercitato,avevamo esercitato,avevate esercitato,avevano esercitato","avrò esercitato,avrai esercitato,avrà esercitato,avremo esercitato,avrete esercitato,avranno esercitato","ebbi esercitato,avesti esercitato,ebbe esercitato,avemmo esercitato,aveste esercitato,ebbero esercitato","eserciti,eserciti,eserciti,esercitiamo,esercitiate,esercitino","abbia esercitato,abbia esercitato,abbia esercitato,abbiamo esercitato,abbiate esercitato,abbiano esercitato","esercitassi,esercitassi,esercitasse,esercitassimo,esercitaste,esercitassero","avessi esercitato,avessi esercitato,avesse esercitato,avessimo esercitato,aveste esercitato,avessero esercitato","eserciterei,eserciteresti,eserciterebbe,eserciteremmo,esercitereste,eserciterebbero","avrei esercitato,avresti esercitato,avrebbe esercitato,avremmo esercitato,avreste esercitato,avrebbero esercitato","esercita,eserciti,esercitiamo,esercitate,esercitino",
esplorare,"esplorare,esplorante,esplorando,esplorato,avere esplorato,avendo esplorato,avente esplorato","esploro,esplori,esplora,esploriamo,esplorate,esplorano","esploravo,esploravi,esplorava,esploravamo,esploravate,esploravano","esplorerò,esplorerai,esplorerà,esploreremo,esplorerete,esploreranno","esplorai,esplorasti,esplorò,esplorammo,esploraste,esplorarono","ho esplorato,hai esplorato,ha esplorato,abbiamo esplorato,avete esplorato,hanno esplorato","avevo esplorato,avevi esplorato,aveva esplorato,avevamo esplorato,avevate esplorato,avevano esplorato","avrò esplorato,avrai esplorato,avrà esplorato,avremo esplorato,avrete esplorato,avranno esplorato","ebbi esplorato,avesti esplorato,ebbe esplorato,avemmo esplorato,aveste esplorato,ebbero esplorato","esplori,esplori,esplori,esploriamo,esploriate,esplorino","abbia esplorato,abbia esplorato,abbia esplorato,abbiamo esplorato,abbiate esplorato,abbiano esplorato","esplorassi,esplorassi,esplorasse,esplorassimo,esploraste,esplorassero","avessi esplorato,avessi esplorato,avesse esplorato,avessimo esplorato,aveste esplorato,avessero esplorato","esplorerei,esploreresti,esplorerebbe,esploreremmo,esplorereste,esplorerebbero","avrei esplorato,avresti esplorato,avrebbe esplorato,avremmo esplorato,avreste esplorato,avrebbero esplorato","esplora,esplori,esploriamo,esplorate,esplorino",
